"menuitemid","catid","itemname","description","sequenceorder","allowperorder","minperorder","is_special","availabilitydays","timeofday","itempicture","status","pos_name","availability_for_del_pick","available_time_from","available_time_to","available_date_to","available_date_from","allow_special_instructions","visible_type","available_type","day_or_date_range_avail","day_or_date_range_visible"
251064,37343,"D10. &#21654;&#21857; Coffee","Choice of: &#21345;&#24067;&#22855;&#35582; Cappuccino /  &#25705;&#21345; Mocha / Slush &#20912;&#27801;",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
402870,59348,"Triple Delight &#22823;&#19977;&#20803;","Shrimp, chicken, beef w. Mixed Vegetables.",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
402871,59348,"Sliced Fish w. Hot Chili Oil  &#27700;&#29038;&#40060;","Napa, bean sprouts, fish w. spicy sauce. Hot oil on top. ",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
402875,59348,"Beef w. Cumin  &#23388;&#28982;&#29275;","Spicy",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
402873,59348,"Sliced Beef w. Hot Chili Oil  &#27700;&#29038;&#29275;","Napa, bean sprouts, beef w. spicy sauce. Hot oil on top. 
",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
456375,67542,"P8) Spaghetti with Meat Sauce &#32905;&#37292;&#24847;&#31881;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423433,62132,"Shrimp salad &#49352;&#50864; &#49360;&#47084;&#46300;","shrimp,spring mix,avocado,crabmeat",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
482400,70841,"COKE &#21487;&#27138;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
289789,42891,"WINTER MELON TEA &#20908;&#29916;&#33590;","",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
289788,42891,"LEMON ALOE VERA &#27320;&#27308;&#34310;&#34184;","",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
289786,42891,"HONEY ALOE VERA &#34562;&#34588;&#33446;&#33631;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
311897,45948,"Sushi Combo Regular	&#22781;&#21496;&#22871;&#39184;","5 pcs. Assorted Sushi & 1 Regular Roll",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
309940,46078,"Orange Belgium Waffle &#27224;&#23376;&#21475;&#21619;&#39686;&#39173;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
311898,45948,"Sushi Combo Deluxe	&#35946;&#33775;&#29256;&#22781;&#21496;&#22871;&#39184;","7 pcs. Assorted Sushi & 1 Dragon Roll",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
232707,34735,"&#36786;&#23478;&#23567;&#28818;&#32905;","(Spicy)Farm House Stir Fried Pork w. Green Pepper**",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
410650,60338,"Regular Kimbap (Lunch)","&#21407;&#21619;&#32043;&#33756;&#21253;&#39151;",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"SPECIFIC","ALWAYS",0,0
289793,42892,"MILK W/ GREEN BEAN & TAPIOCA &#32511;&#35910;&#29645;&#29664;&#22902;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
289792,42892,"MILK W/ RED BEAN & TAPIOCA &#29645;&#29664;&#32418;&#35910;&#22902;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302345,44707,"M13 &#28450;&#22561;&#29275;&#25490;+&#35948;&#25490;&#39151;+&#39770;&#25490;&#39151;","Hamburger Steak + Pork Cutlet + Fish Cutlet+ Gravy",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
302346,44707,"M14 (&#33437;&#22763;)&#28450;&#22561;&#29275;&#25490;+(&#35948;&&#39770;)&#25490;&#39151;","Cheese Hamburger Steak + Cheese Pork Cutlet + Cheese Korokke+ Gravy",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
440807,64960,"(LUNCH) Chicken+Pork Feet+Pork Belly(COMBO 7)","(COMBO 7)&#52824;&#53416;+&#51313;&#48156;+&#48372;&#49928;",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","ALWAYS",0,0
440806,64960,"(Lunch) Chicken+Pork Feet+Pork Belly+Korean Sausage(Combo 6)","(Combo 6)&#52824;&#53416;+&#51313;&#48156;+&#48372;&#49928;+&#49692;&#45824;",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","ALWAYS",0,0
385934,56668,"&#48520;&#44256;&#44592;&#44608;&#48165;Bulgogi Roll&#29275;&#32905;&#32043;&#33756;&#21367;&#39277;","Roll w/ beef& vegetables",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
316797,47108,"CARROT MILK &#32993;&#33821;&#21340;&#29275;&#22902;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
316796,47108,"CHOCOLATE MILK &#24039;&#20811;&#21147;&#29275;&#22902;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
316795,47108,"STRAWBERRY MILK &#33609;&#33683;&#29275;&#22902;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
289783,42891,"LEMON GREEN TEA &#26592;&#27308;&#32511;&#33590;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353530,52333,"11.Badunjan Burani &#32654;&#21619;&#33540;&#23376;","Fried eggplant seasoned with garlic, topped with Afghani yougurt",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353457,52312,"Rice Crepe w. Ground Beef &#21363;&#25289;&#29275;&#32905;&#33144;","",14,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
265152,39614,"White Rice &#30333;&#39151; LARGE &#22823;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
265141,39614,"White Rice &#30333;&#39151; Small &#23567;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
265182,39620,"White Rice &#30333;&#39151;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
289852,42892,"MILK W/ COCONUT & HERBAL JELLY &#26928;&#23376;&#20185;&#33609;&#22902;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
289853,42892,"MILK W/ HERBAL JELLY & TAPIOCA &#29645;&#29664;&#20185;&#33609;&#22902;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
354715,52320,"Scallop & Broccoli Fried Rice w. XO Sauce XO&#37292;&#34349;&#31890;&#24118;&#23376;&#28818;&#39151;","",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
415794,61087,"Sprite &#38634;&#30887;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
415792,61087,"Coke &#21487;&#27138;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
316793,43599,"YUAN YANG TEA &#20803;&#38525;&#33590;","",23,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
316794,47108,"PAPAYA MILK &#26408;&#29916;&#29275;&#22902;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
416194,60198,"&#23478;&#24237;A&#22871;&#39184;&#36865;&#20919;&#33756; &#27963;&#34662;+&#39770;&#29255;+&#29275;","&#23478;&#24237;A&#22871;&#39184; (4&#20154;&#20998;) &#36865;&#20919;&#33756; (&#33457;&#29983;+&#40643;&#29916;) &#27963;&#34662;+&#39770;&#29255;+&#29275;&#32905;	Family Meal A (for 4) Fresh Shrimp, Fish Filet & Beef Includes Free Cold Vegetable Side Dish Peanuts & Cucumber",24,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
196055,29281,"132. &#37240;&#35910;&#35282;&#32905;&#26411;&#31881;&#30382;","(Spicy)Minced Pork & Bean Curd Sheets w. Hot Sour Sauce**",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
291659,42892,"Carrot Milk &#32993;&#34367;&#34068;&#22902;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
390644,57433,"&#32005; &#29138;/&#35910; &#29923;   &#39879;&#39770;","Grass Carp w. Choice of Flavor: Brown Sauce/Hot Bean Sauce",21,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
433561,63840,"Stir-fried Squid &#29190;&#28818;&#40063;&#40060;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353465,52314,"Vegetable w. Oyster Sauce &#34836;&#27833;&#26178;&#33756;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353463,52313,"Finny Soup &#28207;&#24335;&#30871;&#20180;&#32709;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353464,52313,"Pork Liver &#29645;&#32925;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353461,52313,"Herb Tea Egg &#33590;&#33865;&#34507;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353462,52313,"Chicken Feet/ Duck Wings &#40175;&#29226;/&#40232;&#32764;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
222241,33108,"Coke &#21487;&#20048;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
157255,24018,"L1. &#21407;&#30405;&#29129;&#38622;&#28271;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","SPECIFIC",0,0
303005,44846,"Prince or Frog &#38738;&#34521;&#29579;&#23376;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353577,52316,"Roast Pig on Rice &#28779;&#32905;&#39151;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
312536,45941,"Any 3Rolls &#20219;&#19977;&#26465;&#21367; with Soup&#26377;&#36865;&#28271;","  <font color = \"blue\" 
size=\"2\">
<b>Any 3Rolls &#20219;&#19977;&#26465;&#21367; with Soup&#26377;&#36865;&#28271;<br/>
<br/>
",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353480,52314,"Lower ¼ Duck &#40232;&#19979;&#24196;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353599,52317,"Roast Duck Noodle &#29138;&#40232;&#25736;&#40629;","",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
439916,64867,"Parmesan fries&#54028;&#47560;&#49328; &#52824;&#51592; &#54532;&#47004;&#52824; &#54532;&#46972;&#5","&#54028;&#47560;&#49328; &#52824;&#51592; &#54532;&#47004;&#52824; &#54532;&#46972;&#51060;",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
289791,42891,"LEMON W/ HONEY BLACK TEA &#26592;&#27308;&#34562;&#34588;&#32418;&#33590;","",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364798,53999,"&#47784;&#46316;&#44608;&#48165;Combination Kimbap","&#20160;&#37670;&#32043;&#33756;&#21253;&#39151;",14,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
356954,52360,"White Rice &#30333;&#39151;","",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
386019,56670,"H3&#48520;&#44256;&#44592;Bulgogi&#28900;&#29275;&#32905;","&#48520;&#44256;&#44592;Bulgogi&#28900;&#29275;&#32905;Sliced and seasoned grilled beef.",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
386114,56669,"N5.&#51692;&#48981;&#46972;&#47732;&#28023;&#40092;&#36771;&#27748;&#25289;&#38754;Seafood Ramyun","(*Spicy)Ramyun w/ shrimp, clam, squid and egg &#51692;&#48981;&#46972;&#47732;&#28023;&#40092;&#36771;&#27748;&#25289;&#38754;",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353585,52317,"Roast Pork Noodle &#21449;&#29138;&#25736;&#40629;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353485,52314,"Soy Chicken (each) (half) &#35913;&#27833;&#19978;&#38622;","",12,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353486,52314,"Chicken Scallion Sauce (each) (half) &#34085;&#27833;&#38622;","",13,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
311018,45945,"Chicken Katsu Don  &#38622;&#25490;&#33995;&#39151;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
270322,40306,"10. Squid Teriyaki &#37941;&#26495;&#39799;&#39770;","",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
385941,56668,"&#52824;&#51592;&#44608;&#48165;Cheese Kimbab  &#23567;&#32043;&#33756;&#21367;&#39277;","Roll w/ cheese",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
385940,56668,"&#45805;&#44040;&#48708;&#44608;&#48165;Chicken Roll&#40481;&#32905;&#32043;&#33756;&#21367;&#39277;","Roll w/ spicy stir-fried chicken",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
402888,59348,"Mapo Tofu  &#40635;&#23110;&#35910;&#33104;","Spicy",15,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
311881,46365,"White Rice &#30333;&#39151;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
311879,45938,"Salmon Skin Salad &#19977;&#25991;&#30382;&#27801;&#25289;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
311878,45938,"Seaweed Salad &#28023;&#33756; &#27801;&#25289;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
311877,45938,"House Special Salad &#33590;&#35486;&#29305;&#21029;&#27801;&#25289;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
386118,56669,"N9 &#50724;&#45957;&#50864;&#46041;&#40060;&#31957;&#20044;&#20908;&#38754;Odeng Udon","Thick noodle in soup w/ shcake
&#50724;&#45957;&#50864;&#46041;&#40060;&#31957;&#20044;&#20908;&#38754;",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
386117,56669,"N8. &#50864;&#46041;Udon&#20044;&#20908;&#38754;","Thick noodle in soup",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
386133,56669,"N17.&#45257;&#44397;&#49688;&#20919;&#23476;&#20250;&#38754;Naeng Noodle","Noodles in cold anchovy broth with ice.&#45257;&#44397;&#49688;&#20919;&#23476;&#20250;&#38754;",17,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
193855,28993,"(&#21320;) L240.&#32005;&#29138;&#28856;&#35910;&#33104;&#32905;&#29255;&#33995;&#39151;","Fried Tofu w. Sliced pork in Brown Sauce Over Rice",20,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","SPECIFIC",0,0
193867,28995,"(&#21320;) L182. &#40569;&#39770;&#38622;&#31890;&#28818;&#39151;","Diced Chicken w. Salted Fish Fried Rice",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","SPECIFIC",0,0
193886,28997,"(&#21320;) 150) &#34662;&#20161;&#28818; Baby Shrimp w.&#12288;","A)&#35199;&#33445;&#34349;Broccoli <br/>
B)&#27833;&#33756;&#12288;Mustard Green Vegetable <br/>
C)&#33540;&#23376;Eggplant <br/>
D)&#28092;&#29916;Mittermelon <br/>
E)&#22235;&#23395;&#35910; String Bean <br/>
F)&#23273;&#35910;&#33104; Soft Tofu&#12288;<br/>
G)&#29275;&#35282;&#26898;Hot Pepper* <br/>
H) &#27915;&#34085;(&#21654;&#21737;&#27713;&#65289;Onion (curry Sauce) ",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","SPECIFIC",0,0
193985,29006,"42) &#37329;&#37002;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;/&#31859;&#31881;","Cambodian Noodle Soup (&#34662;&#29699;, &#39770;&#34507;, &#32905;&#29255;, &#39770;&#39173;, &#30862;&#32905; / Shrimp, Fish ball, Fish Cake, Pork)

<font color = \"red\"><b>*&#21069;&#21313;&#21517; Our Top 10 Dish</b></font>

",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
193988,29006,"44) &#28023;&#39854;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;/&#31859;&#31881;","Seafood Noodle Soup",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
193989,29006,"53) &#39770;&#34507;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;/&#31859;&#31881;","Fish Ball Noodle Soup",16,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
193993,29006,"50A) &#29275;&#20024;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;/&#31859;&#31881;","Beef Ball Noodle Soup",12,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
193994,29006,"54B) &#27833;&#33756;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;/&#31859;&#31881;","Mustard Green Vegetable Noodle Soup",18,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
193997,29006,"50B) &#34662;&#20024;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;/&#31859;&#31881;","Shrimp Ball Noodle Soup",13,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
194002,29006,"45A) &#28407;&#40232;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;","Soy Sauce Duck Noodle Soup",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
194028,29006,"46A) &#29138;&#40232;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;/&#31859;&#31881;","Roasted Duck Noodle Soup",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
194029,29006,"46B) &#21449;&#29138;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;/&#31859;&#31881;","Roasted Pork Noodle Soup",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
194034,29006,"54A) &#20160;&#33756;&#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;/&#31859;&#31881;","Mixed Vegetable Noodle Soup",17,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
194050,29006,"57) &#33274;&#24335;&#25490;&#39592;&#37221;&#28271;&#40634;","Crispy Pork Chop in Noodle Soup",21,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
423437,62132,"Okonomiyaki&#50724;&#53076;&#45432;&#48120;&#50556;&#53412;","Japanese style pancake with seafood,veggies",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
194137,29014,"P4) &#27801;&#33590;&#32933;&#29275;&#37329;&#37341;&#33735;&#31881;&#32114;&#29042;","Beef, Dried Lily Flower & Cellophane Noodle w. Satay Sauce in Hot Pot",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
194141,29014,"P13)  XO&#37504;&#39770;&#21514;&#29255;&#23567;&#28818;&#30343;","Deep Fried Squid Sliver Fish Sauteed w. Leek & XO Sauce",13,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
307906,45719,"Sprite &#38634;&#30887;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
307908,45719,"Sunkist &#65343;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
307905,45719,"Pepsi &#30334;&#20107;&#21487;&#27138;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
194608,29021,"(&#26202;) 150) &#34662;&#20161;&#28818; Baby Shrimp w.&#12288;","A)&#35199;&#33445;&#34349;Broccoli <br/>
B)&#27833;&#33756;&#12288;Mustard Green Vegetable <br/>
C)&#33540;&#23376;Eggplant <br/>
D)&#28092;&#29916;Mittermelon <br/>
E)&#22235;&#23395;&#35910; String Bean <br/>
F)&#23273;&#35910;&#33104; Soft Tofu&#12288;<br/>
G)&#29275;&#35282;&#26898;Hot Pepper* <br/>
H) &#27915;&#34085;(&#21654;&#21737;&#27713;&#65289;Onion (curry Sauce) ",18,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
375049,29021,"(&#26202;)132) &#24178;&#35997;(&#24118;&#23376;&#65289;","A)&#40657;&#32993;&#26898;Black Pepper Sauce*<br/>
B&#65289;&#27833;&#27873;Veg w. White Sauce <br/>
C)&#33457;&#26525;Squid",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
482324,70838,"SF3. Wasabi Black Pepper Shrimp or Scallop &#33445;&#26411;&#40657;&#26898;&#34662;/&#24118;&#23376;","w/sweet peppers, mushrooms & onions
*spicy
",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
408342,60023,"Sweet Potato Fries ","&#32005;&#34223;&#26781;",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
195800,29333,"(&#26202;) 240) &#32005;&#29138;&#28856;&#35910;&#33104;&#32905;&#29255;&#33995;&#39151;","Fried Tofu w. Sliced pork in Brown Sauce Over Rice",20,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
196028,29280,"114. &#30333;&#26898;&#34367;&#34068;&#24178;&#33240;&#40232;","(Extra Spicy)  White Pepper Smoked Duck w. Dried Turnips***",19,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
196040,29280,"119. &#39080;&#21619;&#35910;&#35913;&#29275;&#32905;","(Spicy)Steamed Slice Beef w. Black Bean & Red Peppers**",24,1000,1,0,"mon,tue,wed,thu,fri,sat,sun","",NULL,0,"","mon,tue,wed,thu,fri,sat,sun",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
196058,29281,"134. &#31354;&#24515;&#33756;&#26751;&#28818;","(&#23567;&#27827;&#34662;/&#23567;&#39770;&#20094; Shrimp/ Fish)Sautéed Water Spinach Roots (Seasonal) w. Small Dries*",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
196114,29284,"L12. &#37240;&#35910;&#35282;&#32905;&#26411;&#31881;&#30382;","(Spicy)Minced Pork & Bean Curd Sheets w. Sour String Bean**",12,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","SPECIFIC",0,0
353583,52317,"Ginger & Scallions Noodles &#23004;&#34085;&#25736;&#40629;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353584,52317,"Wonton Noodles &#38642;&#21534;&#25736;&#40629;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353558,52315,"Frog Congee &#30000;&#38622;&#31909;","",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353559,52316,"Roast Pork on Rice&#34588;&#27713;&#21449;&#29138;&#39151;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
353557,52315,"Seafood Congee &#28023;&#39854;&#31909;","",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
